a1_wp,a1_wn,a1_wb,a1_wr,a1_wq,a1_wk,a1_bp,a1_bn,a1_bb,a1_br,a1_bq,a1_bk,b1_wp,b1_wn,b1_wb,b1_wr,b1_wq,b1_wk,b1_bp,b1_bn,b1_bb,b1_br,b1_bq,b1_bk,c1_wp,c1_wn,c1_wb,c1_wr,c1_wq,c1_wk,c1_bp,c1_bn,c1_bb,c1_br,c1_bq,c1_bk,d1_wp,d1_wn,d1_wb,d1_wr,d1_wq,d1_wk,d1_bp,d1_bn,d1_bb,d1_br,d1_bq,d1_bk,e1_wp,e1_wn,e1_wb,e1_wr,e1_wq,e1_wk,e1_bp,e1_bn,e1_bb,e1_br,e1_bq,e1_bk,f1_wp,f1_wn,f1_wb,f1_wr,f1_wq,f1_wk,f1_bp,f1_bn,f1_bb,f1_br,f1_bq,f1_bk,g1_wp,g1_wn,g1_wb,g1_wr,g1_wq,g1_wk,g1_bp,g1_bn,g1_bb,g1_br,g1_bq,g1_bk,h1_wp,h1_wn,h1_wb,h1_wr,h1_wq,h1_wk,h1_bp,h1_bn,h1_bb,h1_br,h1_bq,h1_bk,a2_wp,a2_wn,a2_wb,a2_wr,a2_wq,a2_wk,a2_bp,a2_bn,a2_bb,a2_br,a2_bq,a2_bk,b2_wp,b2_wn,b2_wb,b2_wr,b2_wq,b2_wk,b2_bp,b2_bn,b2_bb,b2_br,b2_bq,b2_bk,c2_wp,c2_wn,c2_wb,c2_wr,c2_wq,c2_wk,c2_bp,c2_bn,c2_bb,c2_br,c2_bq,c2_bk,d2_wp,d2_wn,d2_wb,d2_wr,d2_wq,d2_wk,d2_bp,d2_bn,d2_bb,d2_br,d2_bq,d2_bk,e2_wp,e2_wn,e2_wb,e2_wr,e2_wq,e2_wk,e2_bp,e2_bn,e2_bb,e2_br,e2_bq,e2_bk,f2_wp,f2_wn,f2_wb,f2_wr,f2_wq,f2_wk,f2_bp,f2_bn,f2_bb,f2_br,f2_bq,f2_bk,g2_wp,g2_wn,g2_wb,g2_wr,g2_wq,g2_wk,g2_bp,g2_bn,g2_bb,g2_br,g2_bq,g2_bk,h2_wp,h2_wn,h2_wb,h2_wr,h2_wq,h2_wk,h2_bp,h2_bn,h2_bb,h2_br,h2_bq,h2_bk,a3_wp,a3_wn,a3_wb,a3_wr,a3_wq,a3_wk,a3_bp,a3_bn,a3_bb,a3_br,a3_bq,a3_bk,b3_wp,b3_wn,b3_wb,b3_wr,b3_wq,b3_wk,b3_bp,b3_bn,b3_bb,b3_br,b3_bq,b3_bk,c3_wp,c3_wn,c3_wb,c3_wr,c3_wq,c3_wk,c3_bp,c3_bn,c3_bb,c3_br,c3_bq,c3_bk,d3_wp,d3_wn,d3_wb,d3_wr,d3_wq,d3_wk,d3_bp,d3_bn,d3_bb,d3_br,d3_bq,d3_bk,e3_wp,e3_wn,e3_wb,e3_wr,e3_wq,e3_wk,e3_bp,e3_bn,e3_bb,e3_br,e3_bq,e3_bk,f3_wp,f3_wn,f3_wb,f3_wr,f3_wq,f3_wk,f3_bp,f3_bn,f3_bb,f3_br,f3_bq,f3_bk,g3_wp,g3_wn,g3_wb,g3_wr,g3_wq,g3_wk,g3_bp,g3_bn,g3_bb,g3_br,g3_bq,g3_bk,h3_wp,h3_wn,h3_wb,h3_wr,h3_wq,h3_wk,h3_bp,h3_bn,h3_bb,h3_br,h3_bq,h3_bk,a4_wp,a4_wn,a4_wb,a4_wr,a4_wq,a4_wk,a4_bp,a4_bn,a4_bb,a4_br,a4_bq,a4_bk,b4_wp,b4_wn,b4_wb,b4_wr,b4_wq,b4_wk,b4_bp,b4_bn,b4_bb,b4_br,b4_bq,b4_bk,c4_wp,c4_wn,c4_wb,c4_wr,c4_wq,c4_wk,c4_bp,c4_bn,c4_bb,c4_br,c4_bq,c4_bk,d4_wp,d4_wn,d4_wb,d4_wr,d4_wq,d4_wk,d4_bp,d4_bn,d4_bb,d4_br,d4_bq,d4_bk,e4_wp,e4_wn,e4_wb,e4_wr,e4_wq,e4_wk,e4_bp,e4_bn,e4_bb,e4_br,e4_bq,e4_bk,f4_wp,f4_wn,f4_wb,f4_wr,f4_wq,f4_wk,f4_bp,f4_bn,f4_bb,f4_br,f4_bq,f4_bk,g4_wp,g4_wn,g4_wb,g4_wr,g4_wq,g4_wk,g4_bp,g4_bn,g4_bb,g4_br,g4_bq,g4_bk,h4_wp,h4_wn,h4_wb,h4_wr,h4_wq,h4_wk,h4_bp,h4_bn,h4_bb,h4_br,h4_bq,h4_bk,a5_wp,a5_wn,a5_wb,a5_wr,a5_wq,a5_wk,a5_bp,a5_bn,a5_bb,a5_br,a5_bq,a5_bk,b5_wp,b5_wn,b5_wb,b5_wr,b5_wq,b5_wk,b5_bp,b5_bn,b5_bb,b5_br,b5_bq,b5_bk,c5_wp,c5_wn,c5_wb,c5_wr,c5_wq,c5_wk,c5_bp,c5_bn,c5_bb,c5_br,c5_bq,c5_bk,d5_wp,d5_wn,d5_wb,d5_wr,d5_wq,d5_wk,d5_bp,d5_bn,d5_bb,d5_br,d5_bq,d5_bk,e5_wp,e5_wn,e5_wb,e5_wr,e5_wq,e5_wk,e5_bp,e5_bn,e5_bb,e5_br,e5_bq,e5_bk,f5_wp,f5_wn,f5_wb,f5_wr,f5_wq,f5_wk,f5_bp,f5_bn,f5_bb,f5_br,f5_bq,f5_bk,g5_wp,g5_wn,g5_wb,g5_wr,g5_wq,g5_wk,g5_bp,g5_bn,g5_bb,g5_br,g5_bq,g5_bk,h5_wp,h5_wn,h5_wb,h5_wr,h5_wq,h5_wk,h5_bp,h5_bn,h5_bb,h5_br,h5_bq,h5_bk,a6_wp,a6_wn,a6_wb,a6_wr,a6_wq,a6_wk,a6_bp,a6_bn,a6_bb,a6_br,a6_bq,a6_bk,b6_wp,b6_wn,b6_wb,b6_wr,b6_wq,b6_wk,b6_bp,b6_bn,b6_bb,b6_br,b6_bq,b6_bk,c6_wp,c6_wn,c6_wb,c6_wr,c6_wq,c6_wk,c6_bp,c6_bn,c6_bb,c6_br,c6_bq,c6_bk,d6_wp,d6_wn,d6_wb,d6_wr,d6_wq,d6_wk,d6_bp,d6_bn,d6_bb,d6_br,d6_bq,d6_bk,e6_wp,e6_wn,e6_wb,e6_wr,e6_wq,e6_wk,e6_bp,e6_bn,e6_bb,e6_br,e6_bq,e6_bk,f6_wp,f6_wn,f6_wb,f6_wr,f6_wq,f6_wk,f6_bp,f6_bn,f6_bb,f6_br,f6_bq,f6_bk,g6_wp,g6_wn,g6_wb,g6_wr,g6_wq,g6_wk,g6_bp,g6_bn,g6_bb,g6_br,g6_bq,g6_bk,h6_wp,h6_wn,h6_wb,h6_wr,h6_wq,h6_wk,h6_bp,h6_bn,h6_bb,h6_br,h6_bq,h6_bk,a7_wp,a7_wn,a7_wb,a7_wr,a7_wq,a7_wk,a7_bp,a7_bn,a7_bb,a7_br,a7_bq,a7_bk,b7_wp,b7_wn,b7_wb,b7_wr,b7_wq,b7_wk,b7_bp,b7_bn,b7_bb,b7_br,b7_bq,b7_bk,c7_wp,c7_wn,c7_wb,c7_wr,c7_wq,c7_wk,c7_bp,c7_bn,c7_bb,c7_br,c7_bq,c7_bk,d7_wp,d7_wn,d7_wb,d7_wr,d7_wq,d7_wk,d7_bp,d7_bn,d7_bb,d7_br,d7_bq,d7_bk,e7_wp,e7_wn,e7_wb,e7_wr,e7_wq,e7_wk,e7_bp,e7_bn,e7_bb,e7_br,e7_bq,e7_bk,f7_wp,f7_wn,f7_wb,f7_wr,f7_wq,f7_wk,f7_bp,f7_bn,f7_bb,f7_br,f7_bq,f7_bk,g7_wp,g7_wn,g7_wb,g7_wr,g7_wq,g7_wk,g7_bp,g7_bn,g7_bb,g7_br,g7_bq,g7_bk,h7_wp,h7_wn,h7_wb,h7_wr,h7_wq,h7_wk,h7_bp,h7_bn,h7_bb,h7_br,h7_bq,h7_bk,a8_wp,a8_wn,a8_wb,a8_wr,a8_wq,a8_wk,a8_bp,a8_bn,a8_bb,a8_br,a8_bq,a8_bk,b8_wp,b8_wn,b8_wb,b8_wr,b8_wq,b8_wk,b8_bp,b8_bn,b8_bb,b8_br,b8_bq,b8_bk,c8_wp,c8_wn,c8_wb,c8_wr,c8_wq,c8_wk,c8_bp,c8_bn,c8_bb,c8_br,c8_bq,c8_bk,d8_wp,d8_wn,d8_wb,d8_wr,d8_wq,d8_wk,d8_bp,d8_bn,d8_bb,d8_br,d8_bq,d8_bk,e8_wp,e8_wn,e8_wb,e8_wr,e8_wq,e8_wk,e8_bp,e8_bn,e8_bb,e8_br,e8_bq,e8_bk,f8_wp,f8_wn,f8_wb,f8_wr,f8_wq,f8_wk,f8_bp,f8_bn,f8_bb,f8_br,f8_bq,f8_bk,g8_wp,g8_wn,g8_wb,g8_wr,g8_wq,g8_wk,g8_bp,g8_bn,g8_bb,g8_br,g8_bq,g8_bk,h8_wp,h8_wn,h8_wb,h8_wr,h8_wq,h8_wk,h8_bp,h8_bn,h8_bb,h8_br,h8_bq,h8_bk,Event,Site,Date,Round,White,Black,Result,EventDate,ECO,WhiteElo,BlackElo,PlyCount,move_number
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Third Rosenwald Trophy,"New York, NY USA",1956.10.17,8,Donald Byrne,Robert James Fischer,0-1,1956.10.07,D92,?,?,82,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Third Rosenwald Trophy,"New York, NY USA",1956.10.17,8,Donald Byrne,Robert James Fischer,0-1,1956.10.07,D92,?,?,82,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Third Rosenwald Trophy,"New York, NY USA",1956.10.17,8,Donald Byrne,Robert James Fischer,0-1,1956.10.07,D92,?,?,82,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Third Rosenwald Trophy,"New York, NY USA",1956.10.17,8,Donald Byrne,Robert James Fischer,0-1,1956.10.07,D92,?,?,82,4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Third Rosenwald Trophy,"New York, NY USA",1956.10.17,8,Donald Byrne,Robert James Fischer,0-1,1956.10.07,D92,?,?,82,5
